(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
0.4,1045.12,0,1,
0.4,1045.4,0,1,
0.4,1046.72,0,1,
0.4,1048.38,0,1,
0.4,1053.9,0,0,
0.4,1058.37,0,0,
0.4,1060.71,0,0,
0.4,1061.15,0,1,
0.4,1065.22,0,0,
0.4,1066.77,0,0,
0.4,1067.82,0,0,
0.4,1068.1,0,1,
0.4,1077.41,0,0,
0.4,1081.02,0,0,
0.4,1082.95,0,0,
0.4,1083.78,0,0,
0.4,1084.02,0,1,
0.4,1086.82,0,0,
0.4,1089.87,0,0,
0.4,1092.36,0,0,
0.4,1098.33,0,0,
0.4,1098.38,0,1,
0.4,1098.89,1,1,
0.4,1099.45,2,1,
0.4,1100.62,1,1,
0.4,1101.55,1,1,
0.4,1102.28,0,1,
0.4,1110.78,0,0,
0.4,1111.1,0,0,
0.4,1112.29,0,0,
0.4,1114.35,0,0,
0.4,1117.19,0,1,
0.4,1120.62,0,0,
0.4,1122.29,0,1,
0.4,1132.45,0,0,
0.4,1132.61,0,0,
0.4,1140.9,0,0,
0.4,1144.03,0,0,
0.4,1145.38,0,0,
0.4,1148.2,0,0,
0.4,1151.44,0,0,
0.4,1153.72,0,0,
0.4,1161.3,0,0,
0.4,1161.94,0,0,
0.4,1162.88,0,1,
0.4,1165.79,0,0,
0.4,1169.37,0,0,
0.4,1173.28,0,1,
0.4,1174.12,0,1,
0.4,1180.55,0,0,
0.4,1182.49,0,0,
0.4,1189.13,0,0,
0.4,1189.22,0,1,
0.4,1191.23,0,0,
0.4,1191.68,0,0,
0.4,1193.95,0,0,
0.4,1204.03,0,0,
0.4,1205.07,0,1,
0.4,1206.35,1,1,
0.4,1209.19,0,1,
0.4,1210.22,1,1,
0.4,1211.28,2,1,
0.4,1215.35,0,0,
0.4,1216.01,0,1,
0.4,1221.39,0,0,
0.4,1222.51,0,0,
0.4,1223.73,0,1,
0.4,1224.18,0,1,
0.4,1224.67,1,1,
0.4,1225.2,2,1,
0.4,1225.72,3,1,
0.4,1227.46,2,1,
0.4,1233.18,0,0,
0.4,1237.06,0,0,
0.4,1239.95,0,0,
0.4,1241.8,0,0,
0.4,1244.3,0,0,
0.4,1245.13,0,0,
0.4,1252.88,0,0,
0.4,1255.06,0,0,
0.4,1256.4,0,0,
0.4,1257.92,0,0,
0.4,1270.59,0,0,
0.4,1275.39,0,0,
0.4,1275.97,0,1,
0.4,1278.09,1,1,
0.4,1278.66,2,1,
0.4,1282.88,1,1,
0.4,1286.31,0,0,
0.4,1289.52,0,0,
0.4,1291.2,0,0,
0.4,1291.21,0,1,
0.4,1297.47,0,0,
0.4,1298.3,0,1,
0.4,1304.63,0,0,
0.4,1305.87,0,0,
0.4,1307.25,0,0,
0.4,1312.06,0,0,
0.4,1313.75,0,0,
(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
0.6,2.88795,0,0,
0.6,3.21325,0,1,
0.6,4.15917,0,1,
0.6,4.60688,1,1,
0.6,4.96446,2,1,
0.6,5.6597,3,1,
0.6,5.85733,4,1,
0.6,8.04467,3,1,
0.6,9.48303,4,1,
0.6,10.1485,5,1,
0.6,12.8468,6,1,
0.6,14.2961,7,1,
0.6,14.3875,8,1,
0.6,16.4965,8,1,
0.6,19.0674,7,1,
0.6,21.0147,4,1,
0.6,21.5651,4,1,
0.6,22.9043,3,1,
0.6,25.6174,0,1,
