(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
0.4,392.647,2,1,
0.4,393.198,1,1,
0.4,400.55,0,0,
0.4,409.431,0,0,
0.4,413.46,0,0,
0.4,419.516,0,0,
0.4,421.836,0,0,
0.4,425.954,0,0,
0.4,428.172,0,0,
0.4,432.935,0,0,
0.4,433.138,0,1,
0.4,440.986,0,0,
0.4,442.653,0,0,
0.4,448.924,0,0,
0.4,450.093,0,1,
0.4,451.054,0,0,
0.4,457.325,0,0,
0.4,460.826,0,0,
0.4,464.571,0,0,
0.4,469.841,0,0,
0.4,473.633,0,0,
0.4,473.664,0,1,
0.4,473.959,0,1,
0.4,476.754,0,0,
0.4,481.995,0,0,
0.4,482.78,0,1,
0.4,483.808,0,1,
0.4,484.069,1,1,
0.4,485.988,0,1,
0.4,488.957,0,0,
0.4,500.872,0,0,
0.4,503.191,0,0,
0.4,506.708,0,0,
0.4,509.778,0,0,
0.4,512.2,0,0,
0.4,515.838,0,0,
0.4,520.349,0,0,
0.4,541.143,0,0,
0.4,541.824,0,1,
0.4,545.661,0,0,
0.4,546.348,0,0,
0.4,553.551,0,0,
0.4,557.709,0,0,
0.4,567.076,0,0,
0.4,574.128,0,0,
0.4,575.267,0,1,
0.4,576.323,0,1,
0.4,576.571,1,1,
0.4,580.325,0,0,
0.4,581.217,0,1,
0.4,585.753,0,0,
0.4,587.402,0,0,
0.4,587.642,0,1,
0.4,588.116,1,1,
0.4,589.92,1,1,
0.4,590.434,1,1,
0.4,591.199,2,1,
0.4,592.26,1,1,
0.4,593.595,0,1,
0.4,596.178,0,1,
0.4,598.41,0,0,
0.4,599.372,0,1,
0.4,602.702,0,0,
0.4,605.796,0,0,
0.4,607.723,0,0,
0.4,608.036,0,1,
0.4,614.43,0,0,
0.4,616.013,0,0,
0.4,616.062,0,1,
0.4,617.514,0,1,
0.4,617.996,0,1,
0.4,624.026,0,0,
0.4,629.385,0,0,
0.4,630.318,0,1,
0.4,630.471,1,1,
0.4,631.197,2,1,
0.4,637.49,0,0,
0.4,638.922,0,0,
0.4,639.068,0,1,
0.4,642.642,0,0,
0.4,647.32,0,0,
0.4,651.895,0,0,
0.4,659.321,0,0,
0.4,662.883,0,0,
0.4,664.303,0,0,
0.4,664.719,0,1,
0.4,664.902,1,1,
0.4,670.171,0,0,
0.4,675.25,0,0,
0.4,676.38,0,0,
0.4,679.838,0,0,
0.4,682.783,0,0,
0.4,683.048,0,1,
0.4,683.485,1,1,
0.4,683.722,2,1,
0.4,684.742,2,1,
0.4,686.488,2,1,
0.4,688.434,2,1,
0.4,688.481,3,1,
0.4,689.164,4,1,
0.4,694.003,1,1,
0.4,695.692,0,0,
0.4,696.843,0,0,
0.4,700.347,0,0,
0.4,701.394,0,0,
0.4,702.629,0,0,
0.4,703.605,0,0,
0.4,708.105,0,0,
0.4,710.498,0,0,
0.4,713.977,0,0,
0.4,715.759,0,0,
0.4,718.386,0,0,
0.4,722.209,0,0,
0.4,722.714,0,1,
0.4,723.546,0,0,
0.4,724.67,0,1,
0.4,727.812,0,0,
0.4,734.393,0,0,
0.4,736.257,0,0,
0.4,738.442,0,0,
0.4,738.48,0,1,
0.4,746.334,0,0,
0.4,749.331,0,0,
0.4,750.902,0,1,
0.4,753.292,0,0,
0.4,763.187,0,0,
0.4,764.501,0,1,
0.4,768.605,0,0,
0.4,773.143,0,0,
0.4,775.643,0,0,
0.4,776.346,0,1,
0.4,779.197,0,1,
0.4,783.223,0,0,
0.4,791.492,0,0,
0.4,795.928,0,0,
0.4,796.331,0,0,
0.4,803.562,0,0,
0.4,803.865,0,1,
0.4,804.028,1,1,
0.4,805.491,1,1,
0.4,806.053,1,1,
0.4,807.188,2,1,
0.4,807.875,3,1,
0.4,809.303,3,1,
0.4,809.337,4,1,
0.4,818.563,0,0,
0.4,820.272,0,0,
0.4,821.744,0,0,
0.4,822.512,0,0,
0.4,823.537,0,1,
0.4,826.97,0,0,
0.4,832.389,0,0,
0.4,834.277,0,0,
0.4,840.626,0,0,
0.4,849.325,0,0,
0.4,850.027,0,1,
0.4,856.069,0,1,
0.4,856.646,0,1,
0.4,858.238,1,1,
0.4,860.36,0,0,
0.4,863.896,0,0,
0.4,865.001,0,0,
0.4,867.8,0,1,
0.4,867.948,1,1,
0.4,870.015,0,0,
0.4,871.069,0,1,
0.4,873.358,1,1,
0.4,873.441,2,1,
0.4,874.816,3,1,
0.4,879.101,1,1,
0.4,885.419,0,0,
0.4,886.688,0,0,
0.4,888.817,0,1,
0.4,889.46,0,0,
0.4,889.943,0,1,
0.4,891.134,0,0,
