(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
1,444.416,45,1,
1,444.872,44,1,
1,446.83,43,1,
1,446.927,44,1,
1,447.711,45,1,
1,447.931,46,1,
1,448.348,46,1,
1,449.174,47,1,
1,450.506,48,1,
1,451.004,49,1,
1,454.561,50,1,
1,454.706,51,1,
1,460.84,44,1,
1,461.737,45,1,
1,462.885,46,1,
1,465.085,46,1,
1,465.161,47,1,
1,467.456,45,1,
1,469.211,45,1,
1,469.54,46,1,
1,469.706,47,1,
1,471.589,48,1,
1,472.244,49,1,
1,472.443,50,1,
1,475.667,49,1,
1,476.325,50,1,
1,476.766,49,1,
1,476.879,50,1,
1,480.602,47,1,
1,480.973,48,1,
1,481.276,48,1,
1,484.676,43,1,
1,484.787,44,1,
1,488.102,42,1,
1,488.448,43,1,
